Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
NS.2150.TSP0239---TSP200X.BS_337_R2	NS.2150.TSP0239---TSP200X.BS_337_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2825168.0	0.0	251.0	48.0	6.016922144936189	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0240---TSP200X.BS_338_R1	NS.2150.TSP0240---TSP200X.BS_338_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31108.0	0.0	251.0	48.0	14.90934807766491	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0240---TSP200X.BS_338_R2	NS.2150.TSP0240---TSP200X.BS_338_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31108.0	0.0	251.0	49.0	15.352963867815353	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0241---TSP200X.BS_339_R1	NS.2150.TSP0241---TSP200X.BS_339_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1332666.0	0.0	251.0	47.0	6.243649946798373	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0241---TSP200X.BS_339_R2	NS.2150.TSP0241---TSP200X.BS_339_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1332666.0	0.0	251.0	47.0	6.701829265547407	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0242---TSP200X.BS_340_R1	NS.2150.TSP0242---TSP200X.BS_340_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1203758.0	0.0	251.0	47.0	5.736701230646027	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0242---TSP200X.BS_340_R2	NS.2150.TSP0242---TSP200X.BS_340_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1203758.0	0.0	251.0	47.0	6.957544622756401	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0243---TSP200X.BS_341_R1	NS.2150.TSP0243---TSP200X.BS_341_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	778035.0	0.0	251.0	48.0	7.4456804642464665	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0243---TSP200X.BS_341_R2	NS.2150.TSP0243---TSP200X.BS_341_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	778035.0	0.0	251.0	49.0	8.323661531936224	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0244---TSP200X.BS_342_R1	NS.2150.TSP0244---TSP200X.BS_342_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1319138.0	0.0	251.0	48.0	5.99952393153711	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0244---TSP200X.BS_342_R2	NS.2150.TSP0244---TSP200X.BS_342_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1319138.0	0.0	251.0	48.0	6.879416710003047	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0245---TSP200X.BS_343_R1	NS.2150.TSP0245---TSP200X.BS_343_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2182163.0	0.0	251.0	49.0	5.202375437600309	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0245---TSP200X.BS_343_R2	NS.2150.TSP0245---TSP200X.BS_343_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2182163.0	0.0	251.0	49.0	13.010963324587793	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0246---TSP200X.BS_344_R1	NS.2150.TSP0246---TSP200X.BS_344_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	812250.0	0.0	251.0	47.0	5.996429670667898	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0246---TSP200X.BS_344_R2	NS.2150.TSP0246---TSP200X.BS_344_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	812250.0	0.0	251.0	48.0	6.539365958756541	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0247---TSP200X.BS_345_R1	NS.2150.TSP0247---TSP200X.BS_345_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1034753.0	0.0	251.0	47.0	6.528997741489998	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0247---TSP200X.BS_345_R2	NS.2150.TSP0247---TSP200X.BS_345_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1034753.0	0.0	251.0	47.0	6.919912288246567	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0248---TSP200X.BS_346_R1	NS.2150.TSP0248---TSP200X.BS_346_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	221430.0	0.0	251.0	47.0	9.208779298198076	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0248---TSP200X.BS_346_R2	NS.2150.TSP0248---TSP200X.BS_346_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	221430.0	0.0	251.0	47.0	9.272004696743892	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0249---TSP200X.BS_347_R1	NS.2150.TSP0249---TSP200X.BS_347_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2953485.0	0.0	251.0	48.0	4.67901218635234	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0249---TSP200X.BS_347_R2	NS.2150.TSP0249---TSP200X.BS_347_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2953485.0	0.0	251.0	48.0	5.920267044357393	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0250---TSP200X.BS_348_R1	NS.2150.TSP0250---TSP200X.BS_348_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1338946.0	0.0	251.0	48.0	6.201519702811017	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0250---TSP200X.BS_348_R2	NS.2150.TSP0250---TSP200X.BS_348_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1338946.0	0.0	251.0	49.0	6.951886035732584	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0251---TSP200X.BS_349_R1	NS.2150.TSP0251---TSP200X.BS_349_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1523796.0	0.0	251.0	48.0	5.609674785863724	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0251---TSP200X.BS_349_R2	NS.2150.TSP0251---TSP200X.BS_349_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1523796.0	0.0	251.0	48.0	5.976456166048473	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0252---TSP200X.BS_350_R1	NS.2150.TSP0252---TSP200X.BS_350_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	167197.0	0.0	251.0	48.0	10.86323319198311	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0252---TSP200X.BS_350_R2	NS.2150.TSP0252---TSP200X.BS_350_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	167197.0	0.0	251.0	49.0	10.198747585183945	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0253---TSP200X.BS_351_R1	NS.2150.TSP0253---TSP200X.BS_351_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1317578.0	0.0	251.0	48.0	6.300727547059832	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0253---TSP200X.BS_351_R2	NS.2150.TSP0253---TSP200X.BS_351_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1317578.0	0.0	251.0	48.0	6.696909025499818	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0254---TSP200X.BS_352_R1	NS.2150.TSP0254---TSP200X.BS_352_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1328208.0	0.0	251.0	48.0	6.6265223519207845	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0254---TSP200X.BS_352_R2	NS.2150.TSP0254---TSP200X.BS_352_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1328208.0	0.0	251.0	48.0	6.593244431595051	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0255---TSP200X.BS_353_R1	NS.2150.TSP0255---TSP200X.BS_353_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2067439.0	0.0	251.0	48.0	5.382233553937335	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0255---TSP200X.BS_353_R2	NS.2150.TSP0255---TSP200X.BS_353_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2067439.0	0.0	251.0	49.0	6.188604858542472	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0256---TSP200X.BS_354_R1	NS.2150.TSP0256---TSP200X.BS_354_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3201104.0	0.0	251.0	48.0	4.785003131177368	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0256---TSP200X.BS_354_R2	NS.2150.TSP0256---TSP200X.BS_354_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3201104.0	0.0	251.0	48.0	5.567164219238148	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0257---TSP200X.BS_355_R1	NS.2150.TSP0257---TSP200X.BS_355_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1942079.0	0.0	251.0	48.0	5.42553938792124	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0257---TSP200X.BS_355_R2	NS.2150.TSP0257---TSP200X.BS_355_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1942079.0	0.0	251.0	48.0	6.33337166263106	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0258---TSP200X.BS_356_R1	NS.2150.TSP0258---TSP200X.BS_356_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	993358.0	0.0	251.0	48.0	6.935465360927279	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0258---TSP200X.BS_356_R2	NS.2150.TSP0258---TSP200X.BS_356_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	993358.0	0.0	251.0	48.0	7.201633248033438	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0259---TSP200X.BS_357_R1	NS.2150.TSP0259---TSP200X.BS_357_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3396302.0	0.0	251.0	48.0	4.488573548664449	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0259---TSP200X.BS_357_R2	NS.2150.TSP0259---TSP200X.BS_357_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3396302.0	0.0	251.0	48.0	5.61962098542488	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0260---TSP200X.BS_358_R1	NS.2150.TSP0260---TSP200X.BS_358_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2937629.0	0.0	251.0	47.0	4.665808643532819	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0260---TSP200X.BS_358_R2	NS.2150.TSP0260---TSP200X.BS_358_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2937629.0	0.0	251.0	47.0	5.323994829816472	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0261---TSP200X.BS_359_R1	NS.2150.TSP0261---TSP200X.BS_359_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1420652.0	0.0	251.0	49.0	5.373870588997165	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0261---TSP200X.BS_359_R2	NS.2150.TSP0261---TSP200X.BS_359_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1420652.0	0.0	251.0	49.0	5.839220301664307	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0262---TSP200X.BS_360_R1	NS.2150.TSP0262---TSP200X.BS_360_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2562588.0	0.0	251.0	48.0	5.0406653551357214	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0262---TSP200X.BS_360_R2	NS.2150.TSP0262---TSP200X.BS_360_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2562588.0	0.0	251.0	48.0	5.306303299474589	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0263---TSP200X.BS_361_R1	NS.2150.TSP0263---TSP200X.BS_361_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2301952.0	0.0	251.0	48.0	4.94504078484215	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0263---TSP200X.BS_361_R2	NS.2150.TSP0263---TSP200X.BS_361_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2301952.0	0.0	251.0	48.0	5.992512248002346	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0264---TSP200X.BS_362_R1	NS.2150.TSP0264---TSP200X.BS_362_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2971950.0	0.0	251.0	48.0	4.791178403811006	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0264---TSP200X.BS_362_R2	NS.2150.TSP0264---TSP200X.BS_362_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2971950.0	0.0	251.0	48.0	5.547612184139692	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0265---TSP200X.BS_363_R1	NS.2150.TSP0265---TSP200X.BS_363_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2402343.0	0.0	251.0	48.0	4.997779672554218	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0265---TSP200X.BS_363_R2	NS.2150.TSP0265---TSP200X.BS_363_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2402343.0	0.0	251.0	48.0	5.532368899387253	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0266---TSP200X.BS_364_R1	NS.2150.TSP0266---TSP200X.BS_364_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	157628.0	0.0	251.0	48.0	9.938589590681858	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0266---TSP200X.BS_364_R2	NS.2150.TSP0266---TSP200X.BS_364_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	157628.0	0.0	251.0	48.0	10.165072195295252	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0267---TSP200X.BS_365_R1	NS.2150.TSP0267---TSP200X.BS_365_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2246776.0	0.0	251.0	48.0	5.392628063313368	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0267---TSP200X.BS_365_R2	NS.2150.TSP0267---TSP200X.BS_365_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2246776.0	0.0	251.0	48.0	6.007763501221037	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0268---TSP200X.BS_366_R1	NS.2150.TSP0268---TSP200X.BS_366_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2064721.0	0.0	251.0	48.0	5.315029424778288	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0268---TSP200X.BS_366_R2	NS.2150.TSP0268---TSP200X.BS_366_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2064721.0	0.0	251.0	48.0	5.931299240713097	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0269---TSP200X.BS_367_R1	NS.2150.TSP0269---TSP200X.BS_367_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1453858.0	0.0	251.0	48.0	5.69924985796412	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0269---TSP200X.BS_367_R2	NS.2150.TSP0269---TSP200X.BS_367_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1453858.0	0.0	251.0	48.0	6.466931433468743	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0270---TSP200X.BS_368_R1	NS.2150.TSP0270---TSP200X.BS_368_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2136653.0	0.0	251.0	48.0	5.185414697766177	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0270---TSP200X.BS_368_R2	NS.2150.TSP0270---TSP200X.BS_368_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2136653.0	0.0	251.0	48.0	5.934082265473831	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0271---TSP200X.BS_369_R1	NS.2150.TSP0271---TSP200X.BS_369_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1892378.0	0.0	251.0	48.0	5.7738673443909265	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0271---TSP200X.BS_369_R2	NS.2150.TSP0271---TSP200X.BS_369_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1892378.0	0.0	251.0	48.0	6.1640921446374835	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0272---TSP200X.BS_370_R1	NS.2150.TSP0272---TSP200X.BS_370_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2250523.0	0.0	251.0	48.0	5.10914485094699	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0272---TSP200X.BS_370_R2	NS.2150.TSP0272---TSP200X.BS_370_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2250523.0	0.0	251.0	48.0	6.1177106011480795	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0273---TSP200X.BS_371_R1	NS.2150.TSP0273---TSP200X.BS_371_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3010626.0	0.0	251.0	49.0	5.066889248650227	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0273---TSP200X.BS_371_R2	NS.2150.TSP0273---TSP200X.BS_371_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3010626.0	0.0	251.0	49.0	6.1881755634091355	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0274---TSP200X.BS_372_R1	NS.2150.TSP0274---TSP200X.BS_372_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2237494.0	0.0	251.0	48.0	5.240040553854787	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0274---TSP200X.BS_372_R2	NS.2150.TSP0274---TSP200X.BS_372_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2237494.0	0.0	251.0	48.0	6.280729366706822	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0275---TSP200X.BS_373_R1	NS.2150.TSP0275---TSP200X.BS_373_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1213316.0	0.0	251.0	48.0	6.040306070306499	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0275---TSP200X.BS_373_R2	NS.2150.TSP0275---TSP200X.BS_373_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1213316.0	0.0	251.0	48.0	6.533417510360039	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0276---TSP200X.BS_374_R1	NS.2150.TSP0276---TSP200X.BS_374_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2393309.0	0.0	251.0	48.0	5.12148426207748	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0276---TSP200X.BS_374_R2	NS.2150.TSP0276---TSP200X.BS_374_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2393309.0	0.0	251.0	48.0	5.803461806926494	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0277---TSP200X.BS_375_R1	NS.2150.TSP0277---TSP200X.BS_375_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	66097.0	0.0	251.0	49.0	10.587469930556606	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0277---TSP200X.BS_375_R2	NS.2150.TSP0277---TSP200X.BS_375_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	66097.0	0.0	251.0	49.0	11.25013238119733	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0278---TSP200X.BS_376_R1	NS.2150.TSP0278---TSP200X.BS_376_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	543366.0	0.0	251.0	47.0	7.265452751920437	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0278---TSP200X.BS_376_R2	NS.2150.TSP0278---TSP200X.BS_376_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	543366.0	0.0	251.0	47.0	7.564514526120515	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0279---TSP200X.BS_377_R1	NS.2150.TSP0279---TSP200X.BS_377_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2826190.0	0.0	251.0	48.0	4.915468992401544	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0279---TSP200X.BS_377_R2	NS.2150.TSP0279---TSP200X.BS_377_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2826190.0	0.0	251.0	48.0	5.609769745408796	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0280---TSP200X.BS_378_R1	NS.2150.TSP0280---TSP200X.BS_378_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1347072.0	0.0	251.0	47.0	5.362965008551882	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0280---TSP200X.BS_378_R2	NS.2150.TSP0280---TSP200X.BS_378_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1347072.0	0.0	251.0	47.0	7.108974130558724	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0281---TSP200X.BS_379_R1	NS.2150.TSP0281---TSP200X.BS_379_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1725849.0	0.0	251.0	47.0	5.129823060997805	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0281---TSP200X.BS_379_R2	NS.2150.TSP0281---TSP200X.BS_379_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1725849.0	0.0	251.0	47.0	6.445733933548853	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0282---TSP200X.BS_380_R1	NS.2150.TSP0282---TSP200X.BS_380_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1117585.0	0.0	251.0	48.0	6.854243748797631	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0282---TSP200X.BS_380_R2	NS.2150.TSP0282---TSP200X.BS_380_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1117585.0	0.0	251.0	48.0	7.281593793760653	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0283---TSP200X.BS_400_R1	NS.2150.TSP0283---TSP200X.BS_400_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	972139.0	0.0	251.0	48.0	6.28181772359714	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0283---TSP200X.BS_400_R2	NS.2150.TSP0283---TSP200X.BS_400_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	972139.0	0.0	251.0	48.0	7.091681333636444	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0284---TSP200X.BS_401_R1	NS.2150.TSP0284---TSP200X.BS_401_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1593620.0	0.0	251.0	47.0	5.86156047238363	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0284---TSP200X.BS_401_R2	NS.2150.TSP0284---TSP200X.BS_401_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1593620.0	0.0	251.0	47.0	6.014984751697393	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0285---TSP200X.BS_402_R1	NS.2150.TSP0285---TSP200X.BS_402_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1583877.0	0.0	251.0	48.0	5.873562151606469	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
NS.2150.TSP0285---TSP200X.BS_402_R2	NS.2150.TSP0285---TSP200X.BS_402_R2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1583877.0	0.0	251.0	49.0	6.313788999485426	251.0	251	pass	pass	pass	pass	pass	fail	pass	pass	fail	fail	fail
NS.2150.TSP0286---TSP200X.BS_403_R1	NS.2150.TSP0286---TSP200X.BS_403_R1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	935069.0	0.0	251.0	46.0	6.479307944119632	251.0	251	pass	pass	pass	pass	warn	fail	pass	pass	fail	fail	fail
