Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
NS.2150.TSP0017---TSP200X.BS_049_R2										3.003437256945791	2.856777919444565	7.252452495375556	15.135334864551092	51.73105916324347	8.3401949223481	0.0
NS.2150.TSP0018---TSP200X.BS_050_R1										2.749714199980104	0.41846667677770877	2.602125601973936	6.087744275437832	69.40569903994025	5.270788384043471	1.9754040747499555
NS.2150.TSP0018---TSP200X.BS_050_R2										2.7079653810965914	0.297786497192555	2.37748107848941	6.39833265654584	68.04755777563598	7.492200635691	1.2805960948546211
NS.2150.TSP0019---TSP200X.BS_051_R1										6.120994640545476	7.272581604125642	3.3809682438615063	3.3151873700722327	61.71890483278586	6.755611403704813	0.0
NS.2150.TSP0019---TSP200X.BS_051_R2										6.28418180821502	6.89349823530156	2.500516548528153	4.812123921046084	59.69867299737298	3.3164523868758726	5.214399264603565
NS.2150.TSP0020---TSP200X.BS_052_R1										3.33350817552644	0.369365946600359	2.672817331492292	5.684096070587101	58.25505601093284	16.61955378382133	2.6100867878842866
NS.2150.TSP0020---TSP200X.BS_052_R2										3.3186938437591262	0.3084074522468167	2.32010864788389	6.220814348778987	57.191826458254766	16.675834068143093	3.6297948108727276
NS.2150.TSP0021---TSP200X.BS_053_R1										5.063482756864541	0.548823029384842	0.8674886450000421	1.09620249992205	25.127607822767384	39.72063443592722	19.726893284056775
NS.2150.TSP0021---TSP200X.BS_053_R2										5.153080712332047	0.46079882312845755	0.7673269479888027	1.149638224588957	23.483491950566933	39.50186267346696	21.438849295141257
NS.2150.TSP0022---TSP200X.BS_054_R1										4.226848480098625	0.35298100290536594	1.2379799879921825	1.691557747305774	51.694326876226725	27.647392670652	3.6012419967152343
NS.2150.TSP0022---TSP200X.BS_054_R2										4.629790013781393	0.3824007177628736	1.0100281745139414	1.702200421658038	52.17305360011855	24.757686479058552	5.483177739024755
NS.2150.TSP0023---TSP200X.BS_055_R1										4.420375963968618	0.402100237361006	1.0330383341774627	1.760090737830211	42.878609196496456	35.33586153497457	5.211544669928929
NS.2150.TSP0023---TSP200X.BS_055_R2										4.858133910509562	0.4115637119123789	0.9325040834497209	1.4925590217709532	41.10320420588579	35.44860705894956	6.477844676902592
NS.2150.TSP0024---TSP200X.BS_056_R1										3.5344495781153418	0.31984403292519015	1.271422638874912	2.1290570665764634	63.07357382761428	17.652312512454778	2.292465191907531
NS.2150.TSP0024---TSP200X.BS_056_R2										3.9293677991363367	0.27738657805672157	1.1062932678453574	2.2005037994164645	62.01763879384591	16.203775513771372	3.6911726605332733
NS.2150.TSP0025---TSP200X.BS_058_R1										4.668999790943649	0.42675123656679614	0.9846179636845371	1.355611139757901	34.596749930077586	39.777492774667486	9.863990742763095
